Chrom,Location,SRR10901765.tmp,SRR10901766.tmp,SRR10901767.tmp,SRR10901768.tmp,SRR10901769.tmp,SRR10901770.tmp,SRR10901771.tmp,SRR10901772.tmp,SRR10901773.tmp,SRR10901774.tmp,SRR10901776.tmp,SRR10901777.tmp,SRR10901778.tmp,SRR10901779.tmp,SRR10901780.tmp,SRR10901781.tmp,SRR10901782.tmp,SRR10901783.tmp,SRR10901784.tmp,SRR10901785.tmp,SRR10901787.tmp,SRR10901788.tmp,SRR10901789.tmp,SRR10901790.tmp,SRR10901791.tmp,SRR10901792.tmp,SRR10901793.tmp,SRR10901794.tmp,SRR10901795.tmp,SRR10901796.tmp,SRR10901797.tmp,SRR10901798.tmp,SRR10901799.tmp,SRR10901800.tmp,SRR10901801.tmp,SRR10901802.tmp,SRR10901803.tmp,SRR10901804.tmp,SRR10901805.tmp,SRR10901807.tmp,SRR10901808.tmp,SRR10901809.tmp,SRR10901810.tmp,SRR10901811.tmp,SRR10901812.tmp,SRR10901813.tmp,SRR10901814.tmp,SRR10901815.tmp,SRR10901816.tmp,SRR10901818.tmp,SRR10901819.tmp,SRR10901820.tmp,SRR10901822.tmp,SRR10901823.tmp,SRR10901824.tmp,SRR10901825.tmp,SRR10901826.tmp,SRR10901827.tmp,SRR10901828.tmp
chr10,23848460,9,0,4,3,7,9,20,13,7,7,6,11,4,8,10,3,12,5,10,7,8,6,11,10,18,4,15,13,6,11,3,4,8,1,0,13,10,6,4,4,6,9,0,1,12,7,10,2,13,4,5,7,5,2,6,5,3,3,4
chr10,23848475,9,0,5,3,9,11,21,14,7,7,7,12,4,9,11,3,12,5,10,9,10,7,11,11,19,4,15,13,6,13,3,5,9,1,0,14,11,6,4,4,6,11,0,1,15,7,11,3,15,4,5,7,5,2,6,6,3,4,4
chr10,23848406,10,1,6,4,14,19,33,15,7,7,9,18,5,17,11,4,20,5,11,16,15,13,19,12,20,4,26,19,7,21,3,5,9,1,0,23,12,6,4,5,6,21,0,1,24,8,12,5,16,4,6,8,5,3,6,6,3,4,4
chr10,10091363,10,1,6,4,14,19,33,15,7,7,9,18,5,17,11,4,20,5,11,16,15,13,19,12,20,4,26,19,7,21,3,5,9,1,0,23,12,6,4,5,6,21,0,1,24,8,12,5,16,4,6,8,5,3,6,6,3,4,4
chr10,23746507,10,1,6,4,16,21,34,15,7,7,9,19,5,18,11,4,20,5,11,17,15,13,22,12,20,4,28,21,7,22,3,5,9,1,0,23,12,6,4,5,6,21,0,1,24,8,12,5,16,4,6,8,5,3,6,6,3,4,4
chr12,1110476,15,1,17,7,28,26,48,19,5,14,18,29,8,21,12,9,18,11,13,33,20,16,21,20,32,6,29,19,10,24,7,15,10,0,2,32,12,12,11,6,6,23,0,0,36,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr12,1110479,15,1,17,7,29,26,48,19,5,14,17,28,8,21,12,9,18,11,13,34,20,16,21,20,32,6,28,18,10,23,7,15,10,0,2,32,12,12,11,6,6,23,0,0,37,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr12,6230658,15,1,17,7,29,30,49,19,5,14,18,29,8,23,12,9,18,11,13,34,19,19,23,20,32,6,28,18,10,22,7,15,10,0,2,33,12,12,11,6,6,25,0,0,39,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr12,6230660,15,1,17,7,30,30,47,19,5,14,22,32,8,27,12,9,20,11,12,31,20,19,27,20,32,6,31,18,10,25,7,15,10,0,2,32,12,13,12,6,6,26,0,0,37,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr12,6230685,15,1,17,7,34,32,46,19,5,14,25,32,8,28,12,9,23,11,12,30,23,19,31,20,32,6,35,23,10,25,7,13,10,0,2,34,12,11,12,6,6,29,0,0,43,9,14,15,14,10,13,6,8,13,12,11,12,9,10
chr12,6230691,7,1,2,4,2,4,13,7,4,3,5,6,6,6,4,5,2,5,6,7,6,1,3,8,13,2,4,7,3,5,3,4,7,0,1,9,8,1,2,1,6,5,0,0,6,0,15,6,4,3,4,4,2,3,8,5,5,4,1
chr12,6230707,7,1,5,3,1,3,7,5,4,2,7,5,5,6,7,6,1,5,3,7,4,1,0,6,16,2,4,8,3,3,3,5,3,0,0,5,6,1,2,4,5,5,0,0,7,0,19,6,4,3,3,5,3,4,6,4,5,4,1
chr12,6230141,7,1,5,4,3,4,10,7,5,2,8,4,4,8,6,10,2,7,3,9,4,2,3,6,17,2,5,9,4,4,2,6,5,0,0,7,7,2,2,4,6,6,0,0,8,1,22,9,5,3,3,5,4,5,8,4,5,4,2
chr12,6230146,47,8,53,40,51,44,73,70,53,44,42,59,46,34,40,50,54,53,34,47,47,24,41,64,119,33,42,25,27,57,31,39,56,2,3,46,56,45,42,39,34,49,0,1,53,33,72,46,51,50,16,22,50,32,23,35,33,21,23
chr12,6230156,45,7,50,41,50,43,73,64,52,42,42,58,46,36,38,49,53,52,35,44,45,23,36,61,115,30,42,26,30,58,32,38,55,2,2,47,52,43,40,36,33,50,0,1,51,35,74,43,55,49,15,23,48,30,21,36,30,19,21
chr12,6230162,49,10,51,44,52,43,71,65,56,44,43,59,48,37,40,51,55,54,35,47,45,25,38,66,114,30,40,28,28,57,31,37,52,3,3,46,55,47,42,36,35,50,0,1,52,38,73,46,56,49,16,25,49,32,20,33,31,21,20
chr12,6230163,43,6,32,21,25,27,60,44,31,34,30,44,36,30,25,29,43,43,26,37,38,19,28,44,87,23,30,19,20,43,22,28,39,1,2,41,36,31,31,29,23,32,2,0,39,32,54,29,43,41,15,20,36,21,12,33,25,9,15
chr12,6230164,44,6,32,21,27,29,60,42,33,38,31,47,41,33,29,28,48,42,26,38,41,19,26,48,87,25,34,20,22,44,24,31,42,1,2,41,34,32,31,33,26,33,2,0,41,35,58,30,46,45,18,20,36,21,14,31,26,10,16
chr12,6230216,46,6,37,24,32,30,65,52,44,45,43,51,44,34,34,31,47,47,32,40,37,23,30,46,97,26,35,24,26,50,27,40,53,0,3,44,33,32,40,36,28,32,1,0,42,36,61,36,46,47,17,22,36,27,15,28,32,14,22
chr12,6230684,47,7,39,27,37,33,70,57,48,50,46,54,48,34,38,31,48,51,36,40,38,25,32,51,101,29,38,26,29,53,31,42,56,0,4,48,35,33,43,40,31,34,1,0,45,36,66,40,47,51,17,26,39,29,17,32,34,14,25
chr12,6230100,7,0,3,3,5,7,14,12,6,7,4,7,4,7,8,2,8,4,9,5,7,5,8,7,15,4,12,9,5,8,1,4,6,1,0,8,8,5,3,4,2,5,0,1,7,6,7,2,8,3,5,7,4,2,6,3,3,3,3
chr13,33423077,9,0,5,3,9,11,21,14,7,7,7,12,4,9,11,3,12,5,10,9,10,7,11,11,19,4,15,13,6,13,3,5,9,1,0,14,11,6,4,4,6,11,0,1,15,8,11,3,15,4,6,7,5,2,6,6,3,4,4
chr13,33423123,15,1,17,7,31,25,51,19,5,14,20,29,8,19,12,9,17,11,13,33,21,15,23,20,32,6,31,20,10,25,7,15,10,0,2,35,12,12,11,6,6,23,0,0,34,9,15,15,14,10,13,7,8,13,12,11,12,9,10
chr13,872293,15,1,17,7,29,27,48,19,5,14,18,28,8,21,12,9,18,11,13,35,20,16,21,20,32,6,28,18,10,23,7,15,10,0,2,32,12,12,11,6,6,23,0,0,37,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr13,872373,15,1,17,7,34,31,47,19,5,14,25,32,8,29,12,9,22,11,12,29,23,18,29,20,32,6,36,22,10,26,7,13,10,0,2,35,12,13,12,6,6,29,0,0,43,9,14,15,14,10,13,6,8,13,12,11,12,9,10
chr13,872385,21,2,16,15,6,15,37,13,16,24,11,21,11,13,17,12,12,20,13,19,15,4,20,26,43,2,18,8,7,23,12,18,19,1,2,29,22,17,18,9,11,15,0,0,28,14,44,33,24,20,6,16,19,13,14,15,20,1,6
chr13,872394,21,2,16,14,6,15,36,13,17,24,11,21,11,13,17,12,12,20,13,20,15,4,20,26,43,2,18,8,7,23,12,18,18,1,2,28,21,17,18,10,11,14,0,0,28,14,43,32,24,20,5,16,20,12,14,15,20,1,6
chr13,872400,15,2,10,12,5,11,30,10,15,18,5,17,9,7,11,12,10,14,8,18,12,3,14,19,32,2,18,4,4,18,11,14,16,1,0,24,19,12,13,7,10,11,0,0,21,11,36,26,19,16,4,14,16,9,11,10,13,0,6
chr13,872320,15,2,9,11,5,12,29,10,13,19,5,18,10,7,10,11,10,13,8,18,13,3,12,18,31,2,19,4,4,18,11,15,14,1,0,23,20,11,12,6,10,12,0,0,21,10,33,24,19,17,4,14,16,9,11,10,12,0,6
chr13,5985417,15,2,9,11,5,12,28,9,13,18,4,18,10,7,10,11,10,14,8,18,12,3,12,18,32,2,19,4,4,18,11,15,14,0,0,23,20,10,12,6,9,13,0,0,21,10,32,24,19,17,4,14,16,8,11,10,13,0,6
chr13,5985418,10,0,7,7,2,1,8,1,5,4,5,13,1,3,1,3,6,5,5,6,4,2,3,5,17,4,10,7,3,6,1,5,10,0,0,6,6,4,5,2,2,8,1,0,11,4,12,9,7,8,1,1,8,2,8,5,5,3,1
chr13,5985461,13,0,10,7,3,3,16,6,9,8,7,18,6,7,5,6,8,8,6,8,5,4,6,8,26,6,14,9,4,9,2,8,15,0,0,9,9,6,9,4,3,13,1,0,13,7,16,16,12,9,3,2,10,6,10,8,10,5,1
chr13,5985462,13,0,10,7,3,3,17,6,9,8,7,18,6,7,5,6,8,8,6,8,5,4,7,8,28,6,14,9,4,10,2,8,15,0,0,10,9,7,10,4,3,13,1,0,12,7,16,17,12,9,3,2,10,6,10,8,10,5,1
chr13,5985465,13,0,9,8,3,3,14,7,9,8,7,20,6,9,5,7,8,10,7,11,6,4,7,12,30,6,16,9,5,10,2,7,17,0,0,7,9,8,12,4,3,14,1,0,14,10,16,21,11,10,3,2,12,6,10,8,12,5,1
chr14,10585221,15,1,17,7,29,30,50,19,5,14,19,28,8,23,12,9,18,11,13,35,20,19,23,20,32,6,29,18,10,23,7,15,10,0,2,33,12,12,11,6,6,24,0,0,39,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr14,10585362,6,0,10,3,33,32,43,10,2,7,29,35,2,24,5,4,24,2,6,31,22,21,38,8,16,4,38,21,5,24,3,5,5,0,2,28,6,6,4,2,0,28,0,0,43,6,8,8,7,3,6,2,1,6,8,4,7,5,5
chr14,16938330,1,0,2,1,29,25,39,4,4,2,24,20,1,22,4,3,13,4,21,19,22,14,25,3,10,4,24,18,2,34,5,12,22,0,0,24,3,2,4,1,0,30,0,0,26,4,2,4,2,6,7,2,2,2,2,2,3,2,1
chr14,16938354,9,0,4,3,7,9,19,13,7,7,6,9,4,8,10,3,12,5,10,6,8,6,11,10,17,4,15,13,6,11,3,4,8,1,0,13,10,6,4,4,5,9,0,1,11,7,9,2,13,4,5,7,5,2,6,4,3,3,4
chr14,16938360,17,0,2,1,11,9,14,10,11,5,8,8,12,5,1,7,8,9,8,11,7,8,8,17,21,2,8,7,3,9,9,5,5,0,1,9,6,6,9,4,4,6,0,0,7,6,15,13,9,5,11,8,4,4,6,8,10,5,7
chr14,16938366,16,0,2,1,8,9,13,10,13,4,6,7,11,4,1,7,8,8,8,11,6,10,8,16,21,3,7,6,3,8,10,6,3,0,1,8,8,6,10,4,3,7,0,0,6,6,15,16,7,5,9,7,4,4,7,6,10,7,8
chr14,10585201,8,1,4,4,2,1,11,6,5,3,3,3,5,8,2,3,1,4,3,2,3,1,1,4,15,3,9,6,3,6,9,7,9,0,0,5,4,8,4,3,2,8,0,0,4,5,5,4,13,2,2,7,6,3,2,5,4,3,4
chr14,11105392,5,0,3,0,2,3,15,3,3,1,3,2,2,3,1,3,1,8,1,1,3,2,3,3,13,4,4,6,2,4,7,4,4,0,0,9,4,3,3,6,3,1,0,0,3,2,13,2,8,5,2,0,5,3,4,4,4,1,6
chr14,11105403,10,1,6,4,12,15,26,15,7,7,8,14,5,14,11,4,15,5,11,12,15,10,12,12,20,4,19,15,7,16,3,5,9,1,0,18,12,6,4,5,6,15,0,1,20,8,12,4,16,4,6,7,5,3,6,6,3,4,4
chr14,11105408,15,1,17,7,33,30,46,19,5,14,23,34,8,29,12,9,21,11,12,28,21,18,27,20,32,6,35,21,10,25,7,13,10,0,2,34,12,13,12,6,6,28,0,0,39,9,14,15,14,10,13,6,8,13,12,11,12,9,10
chr14,15471760,15,1,17,7,33,30,47,19,5,14,23,34,8,29,12,9,22,11,12,28,21,18,27,20,32,6,35,21,10,25,7,13,10,0,2,34,12,13,12,6,6,28,0,0,40,9,14,15,14,10,13,6,8,13,12,11,12,9,10
chr14,15471766,12,0,16,6,35,33,47,15,5,13,27,32,6,27,11,8,25,9,10,32,25,20,33,16,28,6,37,21,8,26,7,12,8,0,2,34,11,10,9,5,5,31,0,0,43,7,12,12,13,7,11,5,7,11,10,9,11,7,8
chr14,15471767,11,0,16,5,35,33,47,14,4,11,27,34,5,28,10,8,25,9,9,31,24,21,34,15,26,6,37,21,7,25,7,11,7,0,2,34,10,10,8,4,4,30,0,0,44,7,11,11,13,6,10,4,7,11,9,7,10,6,7
chr14,15471775,5,0,1,3,5,6,9,5,6,5,7,2,5,4,5,7,6,5,5,3,5,7,1,10,11,2,4,7,2,4,3,4,7,0,0,7,5,7,3,1,1,1,0,0,4,4,8,4,1,7,1,0,2,4,2,1,6,1,3
chr14,11105386,5,0,2,2,6,6,8,5,7,5,8,2,5,4,5,6,6,6,5,4,5,7,0,11,9,3,4,8,5,4,3,3,9,0,1,5,3,7,3,0,0,1,0,0,4,1,12,5,1,7,1,0,3,4,2,1,7,1,3
chr14,11105764,5,0,3,2,7,7,7,5,7,4,7,4,3,5,5,4,4,6,5,4,4,6,0,10,7,3,4,8,5,4,4,3,8,0,1,5,2,6,3,0,1,1,0,0,5,0,13,4,2,7,1,0,2,4,2,1,7,1,2
chr14,11105467,5,0,3,1,7,7,7,3,7,4,7,4,3,5,4,4,4,5,5,5,4,5,0,9,7,3,4,8,4,4,4,3,8,0,1,5,2,6,3,0,1,1,0,0,5,0,12,3,2,7,1,0,2,4,1,1,7,1,1
chr15,20025459,8,2,3,5,2,4,12,6,3,2,6,6,5,4,4,4,2,4,5,7,5,1,3,7,13,2,6,8,2,4,3,5,7,0,1,8,9,1,1,1,7,5,0,0,6,0,14,6,2,2,4,3,3,3,7,1,4,4,1
chr15,20025461,7,2,2,5,2,4,12,6,3,2,6,6,5,5,4,4,2,5,5,7,5,1,3,7,13,2,5,8,2,4,3,6,7,0,1,8,9,1,1,1,6,5,0,0,6,0,14,6,3,2,4,3,2,3,7,3,4,4,1
chr15,20025465,7,1,3,3,1,3,7,5,4,2,7,5,5,5,7,6,1,5,3,7,4,1,0,7,15,2,4,8,2,3,3,4,3,0,0,5,6,1,1,4,5,6,0,0,7,0,18,6,4,3,3,5,3,4,6,4,5,4,0
chr15,20025469,7,1,5,3,1,3,7,5,4,2,7,4,4,6,7,7,1,5,3,7,4,1,1,6,17,2,4,8,3,3,3,5,3,0,0,5,6,1,2,4,5,5,0,0,7,0,19,7,4,3,3,5,3,4,7,4,5,4,1
chr15,20025472,6,1,5,4,3,4,9,7,5,2,9,4,4,8,6,9,1,7,3,8,4,2,3,6,17,2,5,9,3,4,2,6,4,0,0,6,7,2,2,4,5,6,0,0,8,1,22,8,5,3,4,5,4,5,8,4,5,4,2
chr15,20025478,15,2,9,11,5,12,29,9,13,18,4,18,10,7,10,11,10,14,8,17,13,3,12,18,33,2,18,4,4,18,11,16,13,0,0,24,20,10,11,5,9,13,0,0,21,10,31,26,20,16,4,13,16,8,11,9,13,0,7
chr15,20025480,10,0,7,7,2,1,8,1,5,4,5,13,1,3,1,3,6,5,5,6,3,2,3,5,16,3,10,7,3,6,1,5,9,0,0,6,6,4,5,2,2,8,1,0,11,3,12,8,7,7,1,1,8,2,8,5,5,3,1
chr15,20025487,10,0,7,7,2,1,8,1,5,4,5,13,1,3,1,3,6,5,5,6,4,2,3,5,18,4,10,7,3,6,1,5,10,0,0,6,6,4,5,2,2,8,1,0,11,4,12,9,7,8,1,1,8,2,8,5,5,3,1
chr15,20025491,9,0,5,4,5,7,14,9,5,5,2,3,8,3,2,10,5,11,6,4,6,2,7,9,35,2,16,3,10,10,4,6,3,0,0,8,6,8,4,2,6,7,0,0,10,6,14,10,5,8,6,7,6,7,4,6,7,5,3
chr15,20025576,9,0,5,4,5,8,14,9,5,5,2,3,8,3,2,10,5,9,6,4,6,2,7,7,34,1,17,3,10,10,4,6,3,0,0,8,7,8,5,2,5,7,0,0,8,6,13,9,6,8,7,7,6,7,4,6,7,5,2
chr15,20025583,8,0,6,3,4,8,16,9,5,5,2,2,6,2,2,8,5,9,4,4,6,2,5,10,33,1,17,3,8,10,4,7,3,0,0,9,9,8,6,2,5,6,0,0,7,6,14,10,5,8,7,7,7,5,3,6,6,5,3
chr15,20025595,4,2,3,6,3,5,11,8,3,8,2,6,7,6,4,9,5,9,7,6,5,4,5,9,25,0,13,2,5,5,6,4,11,0,1,5,7,1,9,5,1,6,0,0,8,8,13,10,13,7,4,3,4,9,5,6,7,2,2
chr15,20025543,4,2,3,6,4,5,12,8,3,8,2,6,7,6,4,9,5,9,8,6,5,4,5,9,26,0,13,2,5,5,6,4,11,0,1,5,7,1,9,5,1,6,0,0,8,8,13,10,13,7,4,3,4,9,5,6,7,2,2
chr15,20025562,5,2,3,8,6,7,15,9,3,10,5,9,9,7,5,12,7,9,8,7,7,8,9,12,34,1,16,2,7,7,10,5,13,0,1,8,10,3,10,5,2,8,0,0,9,8,17,12,16,8,5,3,5,9,5,8,9,4,2
chr15,20025482,5,2,3,8,6,7,15,9,3,11,5,9,9,7,5,13,7,9,8,7,7,8,9,12,34,1,17,2,8,7,10,6,14,0,1,8,11,3,10,5,2,8,0,0,10,8,17,12,17,8,6,3,5,9,5,8,9,4,2
chr15,20025453,6,2,4,8,7,7,18,11,5,11,6,10,12,7,5,14,8,9,8,8,9,8,11,15,41,3,20,2,9,8,12,7,15,0,1,9,14,4,13,9,3,12,0,0,12,8,22,14,17,8,6,5,6,9,7,11,13,6,3
chr15,20025577,6,3,4,7,6,3,16,10,8,11,13,9,13,7,6,11,7,5,5,8,9,4,13,12,38,3,20,7,8,12,5,7,13,0,0,6,14,8,12,8,5,9,0,0,16,6,31,13,19,11,7,10,10,8,12,9,11,8,5
chr15,20025580,47,8,51,39,49,44,74,68,52,43,40,58,45,33,39,49,53,53,34,46,47,24,39,63,118,32,42,26,27,56,30,39,54,2,2,47,55,45,40,38,33,49,0,1,52,33,72,46,50,49,15,21,50,32,23,36,32,20,23
chr15,20025655,15,1,17,7,30,31,47,19,5,14,22,32,8,27,12,9,20,11,12,30,21,18,27,20,32,6,31,18,10,24,7,15,10,0,2,32,12,13,12,6,6,25,0,0,37,9,14,15,14,10,13,7,8,13,12,11,12,9,10
chr15,4642140,12,0,16,6,35,31,45,16,5,13,26,31,6,27,11,8,24,10,10,32,23,19,32,16,28,6,36,20,8,24,7,12,8,0,2,32,11,10,9,5,5,29,0,0,42,7,12,12,13,8,11,5,7,11,11,9,11,7,8
chr15,4642158,7,1,4,6,4,4,11,7,4,2,8,5,4,8,6,11,2,7,4,9,5,2,3,7,19,2,5,9,4,4,2,4,5,0,0,8,6,2,3,4,7,7,0,0,8,1,23,10,5,4,3,5,4,5,8,4,5,5,2
chr15,20025490,14,0,10,7,3,3,16,6,9,8,7,17,5,6,5,6,8,8,6,8,5,4,6,8,25,6,14,9,4,9,2,8,15,0,0,9,9,6,8,4,3,14,1,0,13,7,15,16,12,10,3,2,10,6,10,8,10,5,1
chr15,29658084,14,0,10,7,3,3,17,7,9,8,7,18,6,7,5,6,8,8,6,8,5,4,7,8,28,6,14,9,4,10,2,8,15,0,0,10,9,7,10,4,3,13,1,0,12,7,16,17,12,9,3,2,10,6,10,8,10,5,1
chr16,14191578,53,3,31,22,27,37,37,53,21,33,43,25,24,32,20,28,21,42,32,22,34,23,40,36,82,20,48,40,27,35,18,31,43,0,5,20,38,12,30,22,24,32,0,0,36,17,54,46,40,21,10,27,13,29,19,26,40,17,15
chr16,14191584,43,6,32,21,24,30,58,42,32,38,32,45,41,32,28,27,47,45,25,37,36,21,23,45,90,27,34,21,22,44,24,32,43,0,2,40,32,31,32,34,25,33,1,0,38,32,56,29,43,42,15,18,36,22,12,28,28,9,17
chr16,14191775,2,0,5,2,7,4,7,6,6,4,6,3,3,2,5,4,6,7,5,6,4,5,1,9,11,3,4,8,4,3,4,2,7,0,1,4,2,2,3,1,1,1,0,0,6,0,10,4,2,6,1,1,3,4,1,0,7,1,2
chr16,14191792,5,2,3,8,6,6,15,9,3,10,4,9,9,7,5,11,7,9,8,7,7,7,9,12,33,0,16,2,7,7,10,5,13,0,1,8,10,3,9,5,2,8,0,0,9,8,15,12,15,7,5,3,5,9,5,8,9,4,2
chr16,14191795,13,3,14,7,7,8,15,8,7,8,9,5,10,7,3,8,3,10,6,9,6,5,8,12,26,7,8,10,10,12,12,11,12,0,1,7,10,6,10,10,9,8,0,0,10,9,17,11,7,14,4,8,4,2,11,5,12,2,5
chr16,14191885,10,2,11,7,6,5,13,7,4,7,7,4,8,7,3,7,1,9,4,9,6,4,7,10,21,6,8,9,8,8,10,6,9,0,1,5,9,5,8,6,7,6,0,0,7,6,13,10,7,12,2,8,4,2,9,5,9,0,3
chr16,14191999,13,2,5,9,5,8,21,9,5,3,12,8,5,10,5,5,7,8,12,5,9,6,15,14,27,6,12,12,8,12,8,5,7,0,0,16,5,7,7,11,9,7,0,0,13,7,18,20,14,12,6,6,9,8,7,7,4,0,3
chr16,14191784,13,2,5,9,5,8,21,9,5,3,12,8,5,10,5,5,7,8,12,5,9,6,15,14,27,6,12,12,8,12,8,5,7,0,0,16,5,7,7,11,9,7,0,0,13,7,18,20,14,12,6,6,9,8,7,7,4,0,3
chr16,14191829,12,2,6,7,6,9,21,6,8,2,11,8,6,8,3,6,5,8,12,5,9,4,16,13,24,7,12,11,9,11,8,5,7,0,0,16,6,8,8,10,9,8,0,0,12,5,19,21,14,11,7,7,11,9,6,6,5,1,1
chr16,14191906,12,2,5,7,6,9,20,5,8,2,11,8,6,8,3,6,5,7,11,5,10,4,16,13,25,7,12,11,9,12,8,5,7,0,0,15,6,8,8,10,9,8,0,0,12,4,19,21,14,10,6,7,10,9,5,6,5,1,1
chr16,14191907,5,1,13,13,12,8,17,16,13,2,17,11,12,9,4,5,7,12,5,6,11,7,17,21,29,4,11,10,9,16,7,7,11,0,0,9,6,9,13,12,9,4,0,0,17,10,23,16,14,14,6,13,5,3,6,3,5,1,4
chr16,14192097,6,0,7,8,9,5,12,6,10,1,12,10,9,3,2,6,3,10,9,6,10,4,14,17,20,4,10,10,10,10,9,6,7,0,0,9,7,8,11,11,9,3,0,0,13,8,20,17,8,9,8,13,7,6,4,6,4,1,2
chr16,14191576,9,1,3,5,6,8,14,4,9,1,8,7,6,7,3,5,4,6,10,4,10,4,12,11,22,5,12,10,8,10,6,6,7,0,0,11,5,8,9,6,7,6,0,0,13,5,15,18,12,10,6,6,6,10,5,5,4,1,2
chr16,14191590,7,0,7,4,9,3,10,12,6,3,7,5,6,4,7,4,2,5,4,5,7,2,11,9,20,4,7,9,7,9,7,4,7,0,1,6,3,5,7,5,3,4,0,0,3,2,18,10,7,9,4,11,3,7,7,5,5,2,7
chr16,14191662,13,3,15,7,7,8,16,8,7,8,9,5,11,8,3,9,3,10,6,10,7,5,8,13,27,7,9,10,10,12,12,11,12,0,1,7,10,6,10,10,9,8,0,0,10,9,18,11,7,14,4,8,4,2,11,5,12,2,6
chr16,14191689,35,3,21,16,18,19,48,39,20,22,13,21,27,22,16,12,16,26,20,21,14,7,17,36,66,9,17,21,15,26,17,29,20,0,4,32,32,21,22,19,18,28,0,0,22,14,61,28,33,24,15,15,18,25,22,27,22,13,13
chr16,14191738,34,4,24,22,17,15,48,41,22,22,18,23,25,23,20,19,16,25,31,21,20,8,30,41,72,12,24,28,23,39,19,29,28,0,3,34,30,31,22,21,19,28,0,1,32,19,59,39,39,32,14,16,21,20,16,34,32,20,13
chr16,14191764,42,4,23,18,17,17,47,41,21,22,17,25,28,28,19,18,18,27,22,21,16,9,25,37,70,12,17,28,25,30,21,29,24,0,6,32,31,23,25,20,17,30,0,1,30,20,60,37,39,31,17,17,23,21,19,41,30,21,12
chr16,14192118,41,3,22,18,17,16,48,41,21,22,17,25,26,26,18,16,16,26,24,21,15,9,27,36,70,12,15,28,23,30,20,28,23,0,4,33,29,22,24,20,17,31,0,1,31,17,60,37,38,29,16,16,21,20,18,39,29,20,11
chr16,14191968,33,4,24,21,17,15,44,38,22,23,16,23,25,23,20,19,16,22,32,21,21,8,31,42,71,11,25,29,21,38,19,28,27,0,3,30,28,30,20,22,20,26,0,1,28,20,58,40,38,29,14,17,24,19,15,32,30,19,12
chr16,14191592,33,4,24,21,16,16,46,37,21,24,17,23,26,26,20,21,19,25,33,21,23,9,32,43,76,13,25,33,26,37,20,28,27,0,3,32,30,32,20,21,18,26,0,2,35,20,58,39,38,33,11,17,26,20,16,32,34,19,10
chr16,14192002,9,1,3,5,6,8,13,3,8,1,8,7,4,7,3,5,4,5,9,3,9,3,11,11,20,5,11,10,8,10,6,5,7,0,0,10,5,8,7,6,6,4,0,0,12,5,14,17,10,9,6,6,6,10,4,5,4,1,1
chr16,14191887,9,1,3,3,6,7,13,3,8,1,7,7,5,7,3,5,4,4,9,3,8,3,11,10,19,5,11,10,8,10,6,4,7,0,0,10,5,8,6,6,6,4,0,0,11,4,13,17,9,9,6,6,6,10,4,5,4,1,1
chr18,2263293,9,1,3,2,6,6,13,3,8,1,7,7,5,6,3,5,4,4,9,3,8,3,11,10,19,5,11,10,8,10,5,4,7,0,0,10,5,8,6,6,6,4,0,0,10,4,13,17,9,8,6,6,6,9,4,5,4,1,1
chr18,2263311,8,0,2,2,5,5,13,3,7,1,6,7,5,5,3,5,2,4,8,3,8,3,9,10,19,4,10,10,8,9,5,4,6,0,0,10,6,8,6,6,6,4,0,0,9,4,13,16,8,8,6,6,4,9,4,5,4,1,1
chr18,2263314,8,0,3,2,6,3,12,5,7,1,7,7,6,5,3,5,3,5,8,3,7,2,9,10,20,4,10,12,9,9,6,5,6,0,0,9,7,8,6,7,7,4,0,0,10,6,16,17,7,9,5,7,4,9,5,5,4,1,1
chr18,2263333,7,0,5,4,6,3,11,5,9,2,10,7,7,4,2,6,2,6,9,4,8,2,9,14,17,5,11,10,10,10,7,5,6,0,0,9,7,7,7,7,9,4,0,0,13,7,16,18,8,8,7,11,4,8,4,6,4,1,2
chr18,2263345,7,0,5,4,7,3,11,5,9,2,10,7,7,4,2,6,2,6,10,5,9,2,9,15,18,5,11,10,10,10,7,5,5,0,0,9,7,8,7,7,9,4,0,0,13,7,16,19,8,8,7,10,4,8,4,5,4,1,2
chr18,2263809,7,0,5,2,6,2,11,5,7,1,8,7,6,4,3,6,3,5,8,3,8,3,9,12,16,4,10,12,10,9,5,4,6,0,0,9,7,6,5,6,8,4,0,0,10,6,17,18,8,8,6,8,4,9,4,6,4,1,1
chr18,2263814,7,0,5,4,6,3,11,5,9,2,10,7,7,4,2,6,3,6,9,4,8,2,10,15,17,5,11,10,10,10,7,5,6,0,0,9,7,7,7,7,9,4,0,0,13,7,16,18,8,9,7,11,4,8,4,6,4,1,1
chr19,19565850,6,0,7,8,8,4,12,6,10,1,12,10,9,3,2,6,3,9,9,6,10,3,15,17,20,4,10,10,10,10,9,6,6,0,0,9,7,8,11,10,9,3,0,0,13,8,20,17,8,9,8,13,7,6,4,6,4,1,2
